utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
12	MOT	mother	< à quoi tu joues Anaé ?			 	Anae/215.cha	1	clara						Anae	mother	Keychild
13	MOT	mother	qu'est-ce que c'est ça ?	%sit CHI ramasse sa poupée et se relève		%sit CHI ramasse sa poupée et se relève 	Anae/215.cha	1	clara						Anae	mother	Keychild
15	MOT	mother	non mais ça parterre .	%xpnt show le dinosaure de l'index droit		%xpnt show le dinosaure de l'index droit 	Anae/215.cha	1	clara						Anae	mother	Keychild
16	MOT	mother	qu'est-ce que c'est ?	%sit CHI regarde MOT puis le dinosaure		%sit CHI regarde MOT puis le dinosaure 	Anae/215.cha	1	clara						Anae	mother	Keychild
18	MOT	mother	et qui est-ce qui te l'a donné ?			 	Anae/215.cha	1	clara						Anae	mother	Keychild
19	MOT	mother	qui est-ce qui te l'a donné ce dinosaure ?	%act MOT regarde CHI		%act MOT regarde CHI 	Anae/215.cha	1	clara						Anae	mother	Keychild
21	MOT	mother	il l'a ramené d'où ?	%sit CHI balance sa poupée et la lâche		%sit CHI balance sa poupée et la lâche 	Anae/215.cha	1	clara						Anae	mother	Keychild
22	MOT	mother	tu sais ?	%act MOT regarde CHI %sit CHI regarde sa poupée tombée dans le bas du meuble		%act MOT regarde CHI %sit CHI regarde sa poupée tombée dans le bas du meuble 	Anae/215.cha	1	clara						Anae	mother	Keychild
24	MOT	mother	oh [/] oh .	ximi MOT imite CHI		ximi MOT imite CHI 	Anae/215.cha	1	clara						Anae	mother	Keychild
25	MOT	mother	alors la poupée .	%act MOT se lève du fauteuil		%act MOT se lève du fauteuil 	Anae/215.cha	1	clara						Anae	mother	Keychild
32	MOT	mother	il faut que tu racontes à Aliyah tout ce qu'on a fait pendant les vacances .	%sit CHI se redresse sur les genoux et regarde MOT 		%sit CHI se redresse sur les genoux et regarde MOT  	Anae/215.cha	1	clara						Anae	mother	Keychild
34	MOT	mother	on était où en vacances ?			 	Anae/215.cha	1	clara						Anae	mother	Keychild
35	MOT	mother	où est-ce qu'on est allé (.) avec Anouk ?	%sit CHI balance sa poupée et la fait tomber sur le fauteuil		%sit CHI balance sa poupée et la fait tomber sur le fauteuil 	Anae/215.cha	1	clara						Anae	mother	Keychild
41	MOT	mother	<tu dis à Aliyah> [>] ?			 	Anae/215.cha	1	clara						Anae	mother	Keychild
43	MOT	mother	c'est qui Anouk ?	%sit CHI regarde MOT		%sit CHI regarde MOT 	Anae/215.cha	1	clara						Anae	mother	Keychild
44	MOT	mother	c'est ta ..?	%sit CHI avance vers MOT avec sa poupée en main		%sit CHI avance vers MOT avec sa poupée en main 	Anae/215.cha	1	clara						Anae	mother	Keychild
46	MOT	mother	tu l'as attrapée ouais c'est qui Anouk ?	%act MOT regarde CHI		%act MOT regarde CHI 	Anae/215.cha	1	clara						Anae	mother	Keychild
47	MOT	mother	c'est ta cousine !			 	Anae/215.cha	1	clara						Anae	mother	Keychild
49	MOT	mother	et où est-ce qu'on est allé avec Anouk ?	%sit CHI joue avec la poupée dans la bibliothèque		%sit CHI joue avec la poupée dans la bibliothèque 	Anae/215.cha	1	clara						Anae	mother	Keychild
51	MOT	mother	on est allé où avec Anouk ?			 	Anae/215.cha	1	clara						Anae	mother	Keychild
53	MOT	mother	< on est allé à la mer ?			 	Anae/215.cha	1	clara						Anae	mother	Keychild
