utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
11534	MOT	mother	là tu as deux ans et tu vas avoir trois ans bientôt .	%act MOT cherche un plat dans l'armoire		%act MOT cherche un plat dans l'armoire 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11535	MOT	mother	d'accord ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11536	MOT	mother	alors on fait un gâteau ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11539	MOT	mother	<qu'est-ce qu'on va mettre> [/] qu'est-ce qu'on va mettre ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11542	MOT	mother	un gâteau à quoi ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11544	MOT	mother	mais on n' a pas de fraises on va faire un gâteau au yaourt .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11549	MOT	mother	allez alors qu'est-ce qu'on met dans un gâteau ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11553	MOT	mother	< non .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11559	MOT	mother	alors qu'est-ce qu'on met dans un gâteau Anaé ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11560	MOT	mother	qu'est-ce qu'on met dans un gâteau .	%sit CHI regarde OBS en souriant		%sit CHI regarde OBS en souriant 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11562	MOT	mother	tu te souviens ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11564	MOT	mother	alors on va prendre un yaourt .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11565	MOT	mother	déjà on va prendre une grosse cuillère .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11566	MOT	mother	tu prends une grosse cuillère ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11568	MOT	mother	< tu sais où elles sont ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11570	MOT	mother	oui .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11574	MOT	mother	là xxx tiens .	%act MOT donne une cuillère à CHI		%act MOT donne une cuillère à CHI 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11576	MOT	mother	voilà .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11577	MOT	mother	alors je t'ai sorti un yaourt .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11579	MOT	mother	< on va prendre +...			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11580	MOT	mother	le fouet	%act MOT tend le fouet à CHI		%act MOT tend le fouet à CHI 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11582	MOT	mother	tu prends le fouet ?	%sit CHI regarde le fouet en souriant		%sit CHI regarde le fouet en souriant 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11583	MOT	mother	t(u) as vu c'est un nouveau je l'ai acheté l'autre jour .	%sit CHI prend le fouet et va vers la table		%sit CHI prend le fouet et va vers la table 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11584	MOT	mother	il est chouette hein ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11587	MOT	mother	ben c'est pour mélanger tu sais .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11589	MOT	mother	ben oui .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11592	MOT	mother	< alors .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11594	MOT	mother	< de la farine .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11596	MOT	mother	tiens tu veux bien mettre le sucre sur la table Anaé ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11600	MOT	mother	[=! petits rires] du sucre de framboise ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11601	MOT	mother	non c'est juste qu'(il) y a des framboises qui sont dessinées sur le paquet c'est ça ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11602	MOT	mother	xxx de la levure .	%act MOT tend un sachet à CHI		%act MOT tend un sachet à CHI 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11604	MOT	mother	ouais .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11606	MOT	mother	de la levure .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11608	MOT	mother	on va prendre de l'huile .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11610	MOT	mother	et des oeufs .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11618	MOT	mother	xxx .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11626	MOT	mother	bah oui puis c'est pas bon à manger hein .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11628	MOT	mother	pendant ce temps tu racontes à Aliyah l'histoire qu'on a lue hier ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11634	MOT	mother	< ouais c'est l'histoire de crotte+de+nez .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11635	MOT	mother	tu racontes à Aliyah l'histoire de crottede+nez ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11639	MOT	mother	comment il s'appelle le cochon tu te souviens ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11641	MOT	mother	Anaé .	%sit le sachet de levure est tombé		%sit le sachet de levure est tombé 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11644	MOT	mother	J(ules) ...	com MOT fournit l'ébauche du mot à CHI		com MOT fournit l'ébauche du mot à CHI 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11645	MOT	mother	Jules .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11647	MOT	mother	et sa copine c'est quoi comme animal ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11649	MOT	mother	< oui et elle s'appelle comment ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11652	MOT	mother	oui .			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11654	MOT	mother	et alors qu'est-ce qui se passe avec Jules et Julie ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
11656	MOT	mother	ben tu te souviens ?			 	Anae/2123.cha	1	clara						Anae	mother	Keychild
