annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw_OLD	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotation1_OLD	annotatorName1	commentsAnnotation1	annotation2_OLD	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id.1	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role_OLD	speaker_id.1	MinuteofUtterance	TotalRecordingTime	session_CHILDES	keychild	session	speaker	role_adressee	register
930	49338	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	Mine	930	clara							tsaka	Sesotho	tsa-ka	10-1s	tsaka	2705047	ps-sfx	667.532	669.075	667.532	669.075	Sesotho	MTB	sme	u240	NA	NA	NA	Playmate	16983	11	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
947	49360	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	Hey Maelia	947	clara							hela Maelia	Sesotho	hela Maelia	ij a_name	hela Maelia	2705069	ij ???	723.316	727.746	723.316	727.746	Sesotho	MTB	sme	u262	NA	NA	NA	Playmate	16983	12	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Adult	ADS
947	49361	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	I give her my food	947	clara							ketlamofa dijo tsaka	Sesotho	ke-tla-mo-f-a di-jo tsa-ka	sm1s-t^f1-om1-give-m^in 8-food(7,8) 8-1s	ketlamofa dijo tsaka	2705070	pfx-pfx-pfx-v-sfx pfx-n ps-sfx	727.3	729.337	727.3	729.337	Sesotho	MTB	sme	u263	NA	NA	NA	Playmate	16983	12	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Adult	ADS
930	49485	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	I am jumping	930	clara							I am jumping	Sesotho	I am jumping	??? ??? ???	I am jumping	2705194	none none none	1.145.967	1.148.379	1.145.967	1.148.379	Sesotho	MTB	sme	u387	NA	NA	NA	Playmate	16983	19	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49487	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	I am saying I am jumping	930	clara							kere I am jumping	Sesotho	ke-r-e I am jumping	sm1s-t^p_say-m^in ??? ??? ???	kere I am jumping	2705196	pfx-v-sfx none none none	1154.2	1.157.274	1154.2	1.157.274	Sesotho	MTB	sme	u389	NA	NA	NA	Playmate	16983	19	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49488	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	I am saying I am jumping	930	clara							kere I am jumping	Sesotho	ke-r-e I am jumping	sm1s-t^p_say-m^in ??? ??? ???	kere I am jumping	2705197	pfx-v-sfx none none none	1.157.274	1.162.509	1.157.274	1.162.509	Sesotho	MTB	sme	u390	NA	NA	NA	Playmate	16983	19	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49647	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	I read nine	930	clara							kebala nine	Sesotho	ke-bal-a nine	sm1s-t^p_read-m^in ???	kebala nine	2705356	pfx-v-sfx none	1.565.256	1.570.671	1.565.256	1.570.671	Sesotho	MTB	sme	u549	NA	NA	NA	Playmate	16983	26	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49795	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	Yes	930	clara							m	Sesotho	m	ij	m	2705504	ij	2.103.384	2111.23	2.103.384	2111.23	Sesotho	MTB	sme	u697	NA	NA	NA	Playmate	16983	35	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49833	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	Tomorrow	930	clara							hosane	Sesotho	hosane	av	hosane	2705542	av	2.242.588	2.244.339	2.242.588	2.244.339	Sesotho	MTB	sme	u735	NA	NA	NA	Playmate	16983	37	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49851	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	Children are like this	930	clara							bana babe tjee	Sesotho	ba-na ba-be tjee	2-child(1,2) sm2-cp av	bana babe tjee	2705560	pfx-n pfx-pfx av	2336	2.339.907	2336	2.339.907	Sesotho	MTB	sme	u753	NA	NA	NA	Playmate	16983	38	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49855	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	They are fat	930	clara							babe mafehlefehle	Sesotho	ba-be ma-fehlefehle	sm2-cp 6-fat(6)	babe mafehlefehle	2705564	pfx-pfx pfx-n	2345	2.347.604	2345	2.347.604	Sesotho	MTB	sme	u757	NA	NA	NA	Playmate	16983	39	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49860	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	They live nicely	930	clara							baphele ha monate	Sesotho	ba-phel-e ha monate	sm2-t^p_live-m^s pr aj	baphele ha monate	2705569	pfx-v-sfx pr aj	2356.2	2.359.609	2356.2	2.359.609	Sesotho	MTB	sme	u762	NA	NA	NA	Playmate	16983	39	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
930	49862	2500	16983	955	Mateboho	NA	NA	Playmate	Playmate	Child	default	Children are like this	930	clara							bana babe tjee	Sesotho	ba-na ba-be tjee	2-child(1,2) sm2-cp av	bana babe tjee	2705571	pfx-n pfx-pfx av	2361.2	2.363.555	2361.2	2.363.555	Sesotho	MTB	sme	u764	NA	NA	NA	Playmate	16983	39	21b_94.17	030200ab.cha	Litlhare	Litlhare-030200ab.cha	child	Mother	ADS
