annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw_OLD	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotation1_OLD	annotatorName1	commentsAnnotation1	annotation2_OLD	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id.1	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role_OLD	speaker_id.1	MinuteofUtterance	TotalRecordingTime	session_CHILDES	keychild	session	speaker	role_adressee	register
932	46226	2496	16936	945	Ntiea	NA	NA	Playmate	Playmate	Child	default	Beautiful shoes are those white ones	932	clara							dieta tsentle ke tsena tsetSweu	Sesotho	di-eta tse-ntle ke tsena tse-tSweu	8-shoe(7,8) 8-aj cp 8 8-aj	dieta tsentle ke tsena tsetSweu	2701935	pfx-n pfx-aj cop d pfx-aj	57.316	59.705	57.316	59.705	Sesotho	NTL	sme	u12	NA	NA	NA	Playmate	16936	0	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Brother	OCDS
945	46227	2496	16941	932	Namane	5;0.0	Male	Brother	Brother	Child	default	And these	945	clara							le tsena	Sesotho	le tsena	cp 8	le tsena	2701936	cop d	59.705	62.116	59.705	62.116	Sesotho	NAM	sme	u13	NA	1825	NA	Brother	16941	0	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
933	46388	2496	16934	927	Mafehloase	NA	NA	Playmate	Playmate	Child	default	Tear for her	933	clara							motaboleleng	Sesotho	mo-tabol-el-eng	om1-tear-ap-m^ip	motaboleleng	2702097	pfx-v-sfx-sfx	623.8	627.054	623.8	627.054	Sesotho	MAF	sme	u174	NA	NA	NA	Playmate	16934	10	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
933	46389	2496	16934	927	Mafehloase	NA	NA	Playmate	Playmate	Child	default	Tear for her Mpinane	933	clara							motaboleleng Mpinane	Sesotho	mo-tabol-el-eng Mpinane	om1-tear-ap-m^ip a_name	motaboleleng Mpinane	2702098	pfx-v-sfx-sfx ???	626.8	630.064	626.8	630.064	Sesotho	MAF	sme	u175	NA	NA	NA	Playmate	16934	10	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
933	46394	2496	16934	927	Mafehloase	NA	NA	Playmate	Playmate	Child	default	Leave her Mpi	933	clara							motloele Mpi	Sesotho	mo-tloel-e Mpi	om1-leave-m^i a_name	motloele Mpi	2702103	pfx-v-sfx ???	641.2	643.385	641.2	643.385	Sesotho	MAF	sme	u180	NA	NA	NA	Playmate	16934	10	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
933	46395	2496	16934	927	Mafehloase	NA	NA	Playmate	Playmate	Child	default	I tear for her	933	clara							kemotabolele	Sesotho	ke-mo-tabol-el-e	sm1s-om1-tear-ap-m^in	kemotabolele	2702104	pfx-pfx-v-sfx-sfx	641.2	643.385	641.2	643.385	Sesotho	MAF	sme	u181	NA	NA	NA	Playmate	16934	10	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
933	46396	2496	16934	927	Mafehloase	NA	NA	Playmate	Playmate	Child	question	You hear?	933	clara							uautlwa	Sesotho	u-a-utlw-a	sm2s-t^p-hear-m^in	uautlwa	2702105	pfx-pfx-v-sfx	641.2	643.385	641.2	643.385	Sesotho	MAF	sme	u182	NA	NA	NA	Playmate	16934	10	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
933	46397	2496	16934	927	Mafehloase	NA	NA	Playmate	Playmate	Child	default	Tear for her Mpinane	933	clara							motabolele Mpinane	Sesotho	mo-tabol-el-e Mpinane	om1-tear-ap-m^in a_name	motabolele Mpinane	2702106	pfx-v-sfx-sfx ???	643.385	646.423	643.385	646.423	Sesotho	MAF	sme	u183	NA	NA	NA	Playmate	16934	10	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
945	46416	2496	16943	933	Mpinane	NA	NA	Playmate	Playmate	Child	default	Move Nthati	945	clara							tlohang Nthati	Sesotho	tloh-ang Nthati	abandon-m^ip a_name	tlohang Nthati	2702125	v-sfx ???	745.161	748.964	745.161	748.964	Sesotho	MPI	sme	u202	NA	NA	NA	Playmate	16943	12	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
927	46418	2496	16943	933	Mpinane	NA	NA	Playmate	Playmate	Child	default	Mafehloase move	927	clara							Mafehloase tloha	Sesotho	Mafehloase tloh-a	a_name abandon-m^i	Mafehloase tloha	2702127	??? v-sfx	750.1	752.284	750.1	752.284	Sesotho	MPI	sme	u204	NA	NA	NA	Playmate	16943	12	19b_94.25	021000ab.cha	Litlhare	Litlhare-021000ab.cha	child	Playmate	OCDS
