annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw_OLD	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotation1_OLD	annotatorName1	commentsAnnotation1	annotation2_OLD	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id.1	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role_OLD	speaker_id.1	MinuteofUtterance	TotalRecordingTime	session_CHILDES	keychild	session	speaker	role_adressee	register
1	62149	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	question	Where did she hit you ?	963	clara							ouotlile kae	Sesotho	o-u-otl-il-e kae	sm1-om2s-beat-t^pf-m^in wh	ouotlile kae	2717858	pfx-pfx-v-sfx-sfx wh	170.441	172.415	170.441	172.415	Sesotho	MAR	sme	u37	NA	NA	NA	Mother	17143	2	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62274	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	question	Where are yours Neuoe ?	963	clara							ae ahao a kae Neuoe	Sesotho	ae a-hao a kae Neuoe	ij 6-2s cp6 wh a_name	ae ahao a kae Neuoe	2717983	ij ps-sfx cop wh ???	994.995	996.12	994.995	996.12	Sesotho	MAR	sme	u162	NA	NA	NA	Mother	17143	16	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62275	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	question	They are in the pocket ?	963	clara							a ka pokothong	Sesotho	a ka pokotho-ng	cp6 pr pocket(9,10)-lc	a ka pokothong	2717984	cop pr n-sfx	996.12	999.175	996.12	999.175	Sesotho	MAR	sme	u163	NA	NA	NA	Mother	17143	16	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62277	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	question	You eat yours ?	963	clara							wena uja ahao	Sesotho	wena u-j-a a-hao	2s sm2s-t^p_eat-m^in 6-2s	wena uja ahao	2717986	pn pfx-v-sfx ps-sfx	1.001.575	1.003.415	1.001.575	1.003.415	Sesotho	MAR	sme	u165	NA	NA	NA	Mother	17143	16	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62300	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	default	It is not there it is the sheel only	963	clara							ha le yo ke lekhapetla feela	Sesotho	ha le yo ke le-khapetla feela	ng cp5 loc cp 5-peel(5,6) av	ha le yo ke lekhapetla feela	2718009	ng cop loc cop pfx-n av	1082.21	1086.02	1082.21	1086.02	Sesotho	MAR	sme	u188	NA	NA	NA	Mother	17143	18	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62329	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	question	When ?	963	clara							neng	Sesotho	neng	wh	neng	2718038	wh	1183.06	1183.67	1183.06	1183.67	Sesotho	MAR	sme	u217	NA	NA	NA	Mother	17143	19	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62330	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	default	No she buttoned you	963	clara							ae oneaukonopetse	Sesotho	ae o-ne-a-u-konopets-e	ij sm1-t^ne-sm1-om2s-button/t^pf-m^pt	ae oneaukonopetse	2718039	ij pfx-pfx-pfx-pfx-v-sfx	1183.67	1.187.155	1183.67	1.187.155	Sesotho	MAR	sme	u218	NA	NA	NA	Mother	17143	19	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62331	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	default	She did noy unbutton you here	963	clara							oneasaukonopolla mona	Sesotho	o-ne-a-sa-u-konop-oll-a mona	sm1-t^ne-sm1-ng-om2s-button-rv-m^x loc	oneasaukonopolla mona	2718040	pfx-pfx-pfx-pfx-pfx-v-sfx-sfx loc	1.187.155	1189.89	1.187.155	1189.89	Sesotho	MAR	sme	u219	NA	NA	NA	Mother	17143	19	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62354	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	question	Yes now you say I do what with it ?	963	clara							e jwale ure keetseng ka yona	Sesotho	e jwale u-r-e ke-ets-e-ng ka yona	ij av sm2s-t^p_say-m^in sm1s-t^p_do-m^s-wh pr 9	e jwale ure keetseng ka yona	2718063	ij av pfx-v-sfx pfx-v-sfx-sfx pr pn	1254.93	1257.86	1254.93	1257.86	Sesotho	MAR	sme	u242	NA	NA	NA	Mother	17143	20	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
1	62423	2523	17143	959	Maria	NA	Female	Mother	Mother	Adult	question	Where is yours Neuoe ?	963	clara							ahao a kae Neuoe	Sesotho	a-hao a kae Neuoe	6-2s cp6 wh a_name	ahao a kae Neuoe	2718132	ps-sfx cop wh ???	1.479.805	1481.07	1.479.805	1481.07	Sesotho	MAR	sme	u311	NA	NA	NA	Mother	17143	24	12c_95.14	040100cd.cha	Neuoe	Neuoe-040100cd.cha	mother	Keychild	CDS
