annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw_OLD	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotation1_OLD	annotatorName1	commentsAnnotation1	annotation2_OLD	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id.1	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role_OLD	speaker_id.1	MinuteofUtterance	TotalRecordingTime	session_CHILDES	keychild	session	speaker	role_adressee	register
1	66417	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	default	You go and play outside	963	clara							wena a lekekeleyobapallang kwana	Sesotho	wena a le-keke-le-yo-bapal-l-ang kwana	2s ij sm2p-t^po/ng-sm2p-t^f5-play-ap-m^sp loc	wena a lekekeleyobapallang kwana	2722126	pn ij pfx-pfx-pfx-pfx-v-sfx-sfx loc	118.8	123.06	118.8	123.06	Sesotho	MAR	sme	u28	NA	NA	NA		NA	1	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66498	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	question	Where did you put them ?	963	clara							uneudibehile kae	Sesotho	u-ne-u-di-beh-il-e kae	sm2s-t^ne-sm2s-om8-put-t^pf-m^pt wh	uneudibehile kae	2722207	pfx-pfx-pfx-pfx-v-sfx-sfx wh	613.61	615.155	613.61	615.155	Sesotho	MAR	sme	u109	NA	NA	NA		NA	10	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66528	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	default	Shoe it is a shoe give me the shoes	963	clara							seeta ke seeta nneheletse dieta	Sesotho	se-eta ke se-eta n-neh-el-ets-e di-eta	7-shoe(7 8) cp 7-shoe(7 8) om1s-give-ap-cl-m^i 8-shoe(7 8)	seeta ke seeta nneheletse dieta	2722237	pfx-n cop pfx-n pfx-v-sfx-sfx-sfx pfx-n	798.555	800.89	798.555	800.89	Sesotho	MAR	sme	u139	NA	NA	NA		NA	13	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66620	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	default	Neuoe now you are going to buy spoons I said	963	clara							hakere Neuoe jwale utloreka dikhaba wena keitse	Sesotho	hakere Neuoe jwale u-tlo-rek-a di-khaba wena ke-its-e	q a_name av sm2s-t^f2-buy-m^in 10-spoon(9 10) 2s sm1s-say/t^pf-m^pt	hakere Neuoe jwale utloreka dikhaba wena keitse	2722329	q ??? av pfx-pfx-v-sfx pfx-n pn pfx-v-sfx	1.411.345	1421.32	1.411.345	1421.32	Sesotho	MAR	sme	u231	NA	NA	NA		NA	23	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66631	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	question	What are you going to do ?	963	clara							leiloetsang	Sesotho	le-ilo-ets-a-ng	sm2p-t^f4-do-m^in-wh	leiloetsang	2722340	pfx-pfx-v-sfx-sfx	1.493.228	1493.92	1.493.228	1493.92	Sesotho	MAR	sme	u242	NA	NA	NA		NA	24	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66632	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	question	Neuoe where are you going ?	963	clara							Neuoe wena uya kae	Sesotho	Neuoe wena u-y-a kae	a_name 2s sm2s-t^p_go-m^in wh	Neuoe wena uya kae	2722341	??? pn pfx-v-sfx wh	1493.92	1.495.825	1493.92	1.495.825	Sesotho	MAR	sme	u243	NA	NA	NA		NA	24	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66634	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	default	Let them be washed	963	clara							ha dihlatsuwe	Sesotho	ha di-hlats-uw-e	ht sm10-t^p_wash-p-m^s	ha dihlatsuwe	2722343	ht pfx-v-sfx-sfx	1.499.035	1.500.965	1.499.035	1.500.965	Sesotho	MAR	sme	u245	NA	NA	NA		NA	24	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66635	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	question	What are you going to go in the car	963	clara							helang leiloetsa jwang koloing	Sesotho	helang le-ilo-ets-a jwang koloi-ng	ij sm2p-t^f4-do-m^in wh car(9 10)-lc	helang leiloetsa jwang koloing	2722344	ij pfx-pfx-v-sfx wh n-sfx	1.500.965	1504.28	1.500.965	1504.28	Sesotho	MAR	sme	u246	NA	NA	NA		NA	25	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66636	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	default	Pour water in the basin so I can wash Tsantu	963	clara							tsela metsi vaskomong kehlapise Tsantu	Sesotho	tsel-a metsi vaskomo-ng ke-hlap-is-e Tsantu	pour-m^i water(6irg) basin(9 10)-lc sm1s-t^p_wash_hands-c-m^s a_name	tsela metsi vaskomong kehlapise Tsantu	2722345	v-sfx n n-sfx pfx-v-sfx-sfx ???	1.526.203	1529.08	1.526.203	1529.08	Sesotho	MAR	sme	u247	NA	NA	NA		NA	25	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
1	66648	2533	17216	959	Maria	NA	Female	Mother	Mother	Adult	default	Neuoe	963	clara							Neuoe	Sesotho	Neuoe	a_name	Neuoe	2722357	???	1670.89	1.673.075	1670.89	1.673.075	Sesotho	MAR	sme	u259	NA	NA	NA		NA	27	16c_95	040500ab.cha	Neuoe	Neuoe-040500ab.cha	mother	Keychild	CDS
