annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw_OLD	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotation1_OLD	annotatorName1	commentsAnnotation1	annotation2_OLD	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id.1	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role_OLD	speaker_id.1	MinuteofUtterance	TotalRecordingTime	session_CHILDES	keychild	session	speaker	role_adressee	register
885	1304	2417	16419	881	Mme_Manyili	NA	Female	Grandmother	Grandmother	Adult	default	No please Mololo do not hold him by the foot	885	emilie							ee hle Mololo sekamotSwara ka leoto	Sesotho	ee hle Mololo seka-mo-tSwar-a ka le-oto	ij ij a_name ng-om1-grab-m^x pr 5-foot(5,6)	ee hle Mololo sekamotSwara ka leoto	2657013	ij ij ??? pfx-pfx-v-sfx pr pfx-n	2.885.601	2.895.445	2.885.601	2.895.445	Sesotho	MEM	sme	u12	NA	NA	NA	Grandmother	16419	48	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1659	2417	16419	881	Mme_Manyili	NA	Female	Grandmother	Grandmother	Adult	default	No please no no	885	emilie							ee hle ee ee	Sesotho	ee hle ee ee	ij ij ij ij	ee hle ee ee	2657368	ij ij ij ij	3996.9	4.000.276	3996.9	4.000.276	Sesotho	MEM	sme	u367	NA	NA	NA	Grandmother	16419	66	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1666	2417	16419	881	Mme_Manyili	NA	Female	Grandmother	Grandmother	Adult	default	No Mololo do not hit the child	885	emilie							ee Mololo skaotla ngwana	Sesotho	ee Mololo ska-otl-a ngwana	ij a_name ng-beat-m^x child(1irg)	ee Mololo skaotla ngwana	2657375	ij ??? pfx-v-sfx n	4.053.289	4.055.306	4.053.289	4.055.306	Sesotho	MEM	sme	u374	NA	NA	NA	Grandmother	16419	67	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1668	2417	16419	881	Mme_Manyili	NA	Female	Grandmother	Grandmother	Adult	default	You will cause him to fall Mololo	885	emilie							utlamodihela Mololo	Sesotho	u-tla-mo-dih-el-a Mololo	sm2s-t^f1-om1-cause_to_fall-ap-m^in a_name	utlamodihela Mololo	2657377	pfx-pfx-pfx-v-sfx-sfx ???	4.060.466	4.063.643	4.060.466	4.063.643	Sesotho	MEM	sme	u376	NA	NA	NA	Grandmother	16419	67	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1669	2417	16419	881	Mme_Manyili	NA	Female	Grandmother	Grandmother	Adult	default	And you do not kick that brother !	885	emilie							sekaraha abuti yane le wena	Sesotho	seka-rah-a abuti yane le wena	ng-kick-m^x brother(1a,2a) 1 cj 2s	sekaraha abuti yane le wena	2657378	pfx-v-sfx n d cj pn	4.063.643	4069.78	4.063.643	4069.78	Sesotho	MEM	sme	u377	NA	NA	NA	Grandmother	16419	67	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1808	2417	16417	894	Kabelo	NA	Male	Uncle	Uncle	Adult	default	Lie down	885	emilie							paqamang	Sesotho	paqam-ang	lie_down-m^ip	paqamang	2657517	v-sfx	4.822.512	4.827.719	4.822.512	4.827.719	Sesotho	KAB	sme	u516	NA	NA	NA	Uncle	16417	80	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1809	2417	16417	894	Kabelo	NA	Male	Uncle	Uncle	Adult	default	Come lie down here	885	emilie							tloo paqamang mona	Sesotho	tloo paqam-ang mona	come/m^i lie_down-m^ip loc	tloo paqamang mona	2657518	v v-sfx loc	4.827.719	4.833.455	4.827.719	4.833.455	Sesotho	KAB	sme	u517	NA	NA	NA	Uncle	16417	80	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1811	2417	16417	894	Kabelo	NA	Male	Uncle	Uncle	Adult	default	Lie down	885	emilie							paqamang	Sesotho	paqam-ang	lie_down-m^ip	paqamang	2657520	v-sfx	4.834.195	4.847.859	4.834.195	4.847.859	Sesotho	KAB	sme	u519	NA	NA	NA	Uncle	16417	80	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1812	2417	16417	894	Kabelo	NA	Male	Uncle	Uncle	Adult	default	expose your butt	885	emilie							phetla ditono	Sesotho	phetl-a di-tono	expose-m^i 8-buttock(7,8)	phetla ditono	2657521	v-sfx pfx-n	4.847.859	4.849.575	4.847.859	4.849.575	Sesotho	KAB	sme	u520	NA	NA	NA	Uncle	16417	80	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
885	1813	2417	16417	894	Kabelo	NA	Male	Uncle	Uncle	Adult	default	Lie down Mololo	885	emilie							paqama Mololo	Sesotho	paqam-a Mololo	lie_down-m^i a_name	paqama Mololo	2657522	v-sfx ???	4.849.575	4.852.103	4.849.575	4.852.103	Sesotho	KAB	sme	u521	NA	NA	NA	Uncle	16417	80	2_94.55	020100cd.cha	Hlobohang	Hlobohang-020100cd.cha	adult	Cousin	OCDS
