annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw_OLD	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotation1_OLD	annotatorName1	commentsAnnotation1	annotation2_OLD	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id.1	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role_OLD	speaker_id.1	MinuteofUtterance	TotalRecordingTime	session_CHILDES	keychild	session	speaker	role_adressee	register
1	19974	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	See	1	emilie							bona	Sesotho	bon-a	see-m^i	bona	2675683	v-sfx	31.666	37.668	31.666	37.668	Sesotho	MOL	sme	u4	NA	1855	NA	Cousin	16668	0	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	19976	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	It turns in this way	1	emilie							ebidikisa jwalo	Sesotho	e-bidik-is-a jwalo	sm9-t^p_turn-c-m^in av	ebidikisa jwalo	2675685	pfx-v-sfx-sfx av	43.057	51.049	43.057	51.049	Sesotho	MOL	sme	u6	NA	1855	NA	Cousin	16668	0	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	19978	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	What ? The thing which turns around this thing my friend	1	emilie							ee ntho ebidikisang ntho nyeo	Sesotho	ee ntho e-bidik-is-a-ng ntho nyeo	ij thing(9,10) sr9-t^p_turn-c-m^pt-rl thing(9,10) so_and_so(1a,2a)	ee ntho ebidikisang ntho nyeo	2675687	ij n pfx-v-sfx-sfx-sfx n n	51.6	57.165	51.6	57.165	Sesotho	MOL	sme	u8	NA	1855	NA	Cousin	16668	0	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	19981	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	You spill on people	1	emilie							utSela batho	Sesotho	u-tSel-a ba-tho	sm2s-t^p_pour-m^in 2-person(1,2)	utSela batho	2675690	pfx-v-sfx pfx-n	111.195	122.228	111.195	122.228	Sesotho	MOL	sme	u11	NA	1855	NA	Cousin	16668	1	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	19983	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	Me I don't want	1	emilie							nna ha kebatle	Sesotho	nna ha ke-batl-e	1s ng sm1s-t^p_want-m^x	nna ha kebatle	2675692	pn ng pfx-v-sfx	123.91	126.673	123.91	126.673	Sesotho	MOL	sme	u13	NA	1855	NA	Cousin	16668	2	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	19985	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	You want them	1	emilie							uababatla	Sesotho	u-a-ba-batl-a	sm2s-t^p-om2-want-m^in	uababatla	2675694	pfx-pfx-pfx-v-sfx	134.8	136.439	134.8	136.439	Sesotho	MOL	sme	u15	NA	1855	NA	Cousin	16668	2	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	19992	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	Listen	1	emilie							utlwa	Sesotho	utlw-a	hear-m^i	utlwa	2675701	v-sfx	194	200.59	194	200.59	Sesotho	MOL	sme	u22	NA	1855	NA	Cousin	16668	3	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	19994	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	This thing is carriage and this	1	emilie							ntho ee ke lekareche le lena	Sesotho	ntho ee ke le-kareche le lena	thing(9,10) 9 cp 5-carriage(5,6) cj 5	ntho ee ke lekareche le lena	2675703	n d cop pfx-n cj d	201	204.806	201	204.806	Sesotho	MOL	sme	u24	NA	1855	NA	Cousin	16668	3	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	20000	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	one two three	1	emilie							one two three	Sesotho	one two three	??? ??? ???	one two three	2675709	none none none	384.7	391.728	384.7	391.728	Sesotho	MOL	sme	u30	NA	1855	NA	Cousin	16668	6	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	20005	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	open there	1	emilie							bula mane	Sesotho	bul-a mane	open-m^i loc	bula mane	2675714	v-sfx loc	448.3	450.075	448.3	450.075	Sesotho	MOL	sme	u35	NA	1855	NA	Cousin	16668	7	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	20006	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	It is dead this car	1	emilie							eshwele koloi ena	Sesotho	e-shw-el-e koloi ena	sm9-die-t^pf-m^in car(9,10) 9	eshwele koloi ena	2675715	pfx-v-sfx-sfx n d	450.075	454.721	450.075	454.721	Sesotho	MOL	sme	u36	NA	1855	NA	Cousin	16668	7	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	20007	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	It killed this garrage	1	emilie							ebolaile lekarache lena	Sesotho	e-bola-il-e le-karache lena	sm9-kill-t^pf-m^in 5-garage(5,6) 5	ebolaile lekarache lena	2675716	pfx-v-sfx-sfx pfx-n d	468	473.528	468	473.528	Sesotho	MOL	sme	u37	NA	1855	NA	Cousin	16668	7	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	20017	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	I am going to put it	1	emilie							keyolebeha	Sesotho	ke-yo-le-beh-a	sm1s-t^f5-om5-put-m^in	keyolebeha	2675726	pfx-pfx-pfx-v-sfx	584.7	586.796	584.7	586.796	Sesotho	MOL	sme	u47	NA	1855	NA	Cousin	16668	9	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	20020	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	Here is the mucus	1	emilie							mamina ke ana	Sesotho	ma-mina ke ana	6-mucus(5,6) cp 6	mamina ke ana	2675729	pfx-n cop d	640.347	643.004	640.347	643.004	Sesotho	MOL	sme	u50	NA	1855	NA	Cousin	16668	10	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
1	20021	2452	16668	885	Mololo	5;1.0	NA	Cousin	Cousin	Child	default	Let me wipe you	1	emilie							ere keuhlakole	Sesotho	ere ke-u-hlakol-e	ht sm1s-t^p.om2s-wipe-m^s	ere keuhlakole	2675730	ht pfx-pfx-v-sfx	643.004	647.255	643.004	647.255	Sesotho	MOL	sme	u51	NA	1855	NA	Cousin	16668	10	20_95.12	020900cd.cha	Hlobohang	Hlobohang-020900cd.cha	child	Keychild	CDS
