utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
27780	MOT	mother	qu'estce que tu as pris Nounette?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27782	MOT	mother	ça?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27783	MOT	mother	c'est quoi?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27785	MOT	mother	un livre?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27787	MOT	mother	un livre de quoi?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27789	MOT	mother	de quoi?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27791	MOT	mother	de Barbie				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27794	MOT	mother	c'est pour lire?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27796	MOT	mother	tu sautes toujours?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27798	MOT	mother	tu sautes comme ça et tu danses?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27800	MOT	mother	et tu vas tomber				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27802	MOT	mother	attention à la caméra				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27804	MOT	mother	ben oui tombé xxx				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27807	MOT	mother	qu'estce que tu fais?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27808	MOT	mother	non laisse la				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27809	MOT	mother	ça m(e) gène ce truc				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27811	MOT	mother	oui				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27814	MOT	mother	xxx j'ai rien compris				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27816	MOT	mother	www tu es tombée là?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27818	MOT	mother	et tu t'es fait mal?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27820	MOT	mother	ah ils font dodo les chevaux?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27822	MOT	mother	ah d'accord				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27827	MOT	mother	tu marches sur ton livre mais tu vas l'abîmer?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27830	MOT	mother	ben si				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27832	MOT	mother	c'est un chien				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27834	MOT	mother	une fille				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27836	MOT	mother	et encore une fille				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27838	MOT	mother	oui qu'estce que tu veux faire?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27839	MOT	mother	tu veux faire de la pâteà+modeler Minette?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27841	MOT	mother	ça te dit?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27843	MOT	mother	comment ça aïe?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27845	MOT	mother	où c'est que tu as bobo?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27847	MOT	mother	tu as mal  à ton ventre?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27849	MOT	mother	à ton ventre là?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27851	MOT	mother	oh ce bidon				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27853	MOT	mother	tu as bobo?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27855	MOT	mother	ça te fais mal?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27857	MOT	mother	on l'a on l'a vu ton ventre				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27859	MOT	mother	ton ventre?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27861	MOT	mother	et alors qu'est ce qu'il faut faire?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27863	MOT	mother	oui cache le				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27866	MOT	mother	et c'est quoi ça?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27868	MOT	mother	ah tu as mis Amtaro				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27872	MOT	mother	de quoi?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27874	MOT	mother	oh				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27876	MOT	mother	c'est non c'est pas pour //				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27877	MOT	mother	c'est du rouge				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27878	MOT	mother	donne ta main				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27881	MOT	mother	à moi?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27882	MOT	mother	tiens regarde				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27883	MOT	mother	moi aussi je suis griffée fff@o				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27885	MOT	mother	ouais				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27886	MOT	mother	tu étales?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27889	MOT	mother	tu veux tu veux les autres jouets pour le médecin?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27892	MOT	mother	tu m'attends là?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27894	MOT	mother	tu veux aller au w c?			%act  Ana fait non de la tête /Anais/2621a.cha	Anais/2621a.cha	1	clara						Anais	mother	Keychild
27895	MOT	mother	tu es sûre?			%act  Ana refait non de la tête /Anais/2621a.cha	Anais/2621a.cha	1	clara						Anais	mother	Keychild
27896	MOT	mother	non?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27898	MOT	mother	tu mets dedans				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27899	MOT	mother	je vais te chercher le reste?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27901	MOT	mother	oh				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27903	MOT	mother	oui tu m'attends là				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27904	MOT	mother	surveille tes chevaux				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27905	MOT	mother	tiens soigne tes chevaux				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27907	MOT	mother	je reviens				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27910	MOT	mother	ça va Minoune?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27914	MOT	mother	www c'est ça que tu voulais?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27916	MOT	mother	oui				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27918	MOT	mother	il est encore tombé				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27920	MOT	mother	ça c'est le thermomètre				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27922	MOT	mother	thermomètre				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27924	MOT	mother	où?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27926	MOT	mother	dans la bouche			%act  Ana met le thermomètre dans la bouche puis le tend à Mot 52642528547/Anais/2621a.cha	Anais/2621a.cha	1	clara						Anais	mother	Keychild
27929	MOT	mother	mh ta bouteille làbas elle est tombée ton flacon				Anais/2621a.cha	1	clara						Anais	mother	Keychild
27930	MOT	mother	làbas			%sit  Ana murmure non transcrit/Anais/2621a.cha	Anais/2621a.cha	1	clara						Anais	mother	Keychild
27932	MOT	mother	ça a pas servi?				Anais/2621a.cha	1	clara						Anais	mother	Keychild
