utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
35420	MOT	mother	il est passé où le tuyau?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35424	MOT	mother	mais oui				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35428	MOT	mother	est www à Chaley?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35430	MOT	mother	ah bon				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35431	MOT	mother	ouh ouh la il est cassé là un peu là			%sit  Tim et sa mère regarde toujours le camion /Theotime/252a.cha	Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35433	MOT	mother	voilà			%sit  la mère de Tim pose le camion par terre /Theotime/252a.cha	Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35434	MOT	mother	et ben				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35435	MOT	mother	mince alors xxx tuyau				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35436	MOT	mother	www mh				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35437	MOT	mother	oh regarde				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35438	MOT	mother	tu as vu?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35439	MOT	mother	ça passe de l'autre côté			%sit  la mère de Tim passe sa main dans la poche transversale du polo de Tim /Theotime/252a.cha	Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35441	MOT	mother	www				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35443	MOT	mother	www				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35445	MOT	mother	c'est bien ça pour mettre ses mains au chaud dis donc				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35446	MOT	mother	hein?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35448	MOT	mother	ah oui hein				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35450	MOT	mother	est à Chaley qu'il fait froid tu mettras celuilà alors			%sit  Tim s'assied et regarde ses jouets /Theotime/252a.cha	Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35451	MOT	mother	hein				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35452	MOT	mother	comme ça tu pourras mettre tes mains dedans			%sit  Tim joue avec son garage sa mère s'est rapproché de lui 1441657/Theotime/252a.cha	Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35454	MOT	mother	alors qu'estce tu as fait pendant ces vacances Tim?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35455	MOT	mother	tu racontes?			%sit  Tim continue de jouer avec son garage /Theotime/252a.cha	Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35456	MOT	mother	hein qu'estce tu as fait				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35457	MOT	mother	qu'estce qu'on www a fait en vacance?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35459	MOT	mother	on www allé où oui				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35461	MOT	mother	à Lyon?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35462	MOT	mother	on www allé à Lyon?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35464	MOT	mother	non				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35465	MOT	mother	on www était pas à Lyon là				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35467	MOT	mother	hier on www est revenu à Lyon mais				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35468	MOT	mother	qu'estce tu as fait?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35469	MOT	mother	tu as glissé avec quoi?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35470	MOT	mother	et Amé elle est www allée où				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35472	MOT	mother	hein?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
35474	MOT	mother	tu te rappelles pas?				Theotime/252a.cha	1	clara						Theotime	mother	Keychild
