utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
11529	MOT	mother	< allez les garçons hop .			 	Anae/2123.cha	O	clara						Anae	mother	Other child
11548	MOT	mother	< non [/] non les garçons c'est pas drôle .			 	Anae/2123.cha	O	clara						Anae	mother	Other child
11557	MOT	mother	vous allez jouer dans la cabane là-haut .	add à BRO et BR1		add à BRO et BR1 	Anae/2123.cha	O	clara						Anae	mother	Other child
11558	MOT	mother	ou dans la chambre .			 	Anae/2123.cha	O	clara						Anae	mother	Other child
12175	MOT	mother	ah bon par qui ?	add à BR1	%com hors champ caméra dans une autre pièce	add à BR1 %com hors champ caméra dans une autre pièce	Anae/2123.cha	BR1	clara		BR1	Lara			Anae	mother	Other child
12177	MOT	mother	un cadeau d' anniversaire ?			 	Anae/2123.cha	BR1	clara		BR1	Lara			Anae	mother	Other child
12179	MOT	mother	c'est quoi ?			 	Anae/2123.cha	BR1	clara		BR1	Lara			Anae	mother	Other child
12182	MOT	mother	< xxx pour les travaux ?			 	Anae/2123.cha	BR1	clara		BR1	Lara			Anae	mother	Other child
12306	MOT	mother	xxx .			 	Anae/2123.cha	BRO	clara		BRO	Lara			Anae	mother	Other child
12601	MOT	mother	< merci les garçons .			 	Anae/2123.cha	O	clara		O	Lara			Anae	mother	Other child
12611	MOT	mother	< tiens prends une bouteille et des verres Arthur et allez boire un coup dehors .			 	Anae/2123.cha	BR1	clara		BR1	Lara			Anae	mother	Other child
12614	MOT	mother	bonjour .			 	Anae/2123.cha	BOY	clara		BOY	Lara			Anae	mother	Other child
12615	MOT	mother	attends prends des verres en plastique et allez [/] allez boire dehors .			 	Anae/2123.cha	BR1	clara		BR1	Lara			Anae	mother	Other child
12617	MOT	mother	euh ben prends des verres pas en plastique .			 	Anae/2123.cha	BR1	clara		BR1	Lara			Anae	mother	Other child
12650	MOT	mother	qu'est-ce que tu fais avec la montre de ton père toi ?	add à BRO		add à BRO 	Anae/2123.cha	BRO	clara		BRO	Lara			Anae	mother	Other child
12652	MOT	mother	ouais .			 	Anae/2123.cha	BRO	clara		BRO	Lara			Anae	mother	Other child
12656	MOT	mother	< ouais t(u) oublies pas l'heure du judo Ael .			 	Anae/2123.cha	BRO	clara		BRO	Lara			Anae	mother	Other child
12982	MOT	mother	< les garçons .	add à BR1 et BRO	%act MOT fait un geste de la main pour compléter son énoncé et demander aux garçons de sortir	add à BR1 et BRO %act MOT fait un geste de la main pour compléter son énoncé et demander aux garçons de sortir	Anae/2123.cha	O	clara		O	Lara			Anae	mother	Other child
12983	MOT	mother	allez .			 	Anae/2123.cha	O	clara		O	Lara			Anae	mother	Other child
12990	MOT	mother	Ael tu vas bientôt te mettre en kimono .			 	Anae/2123.cha	BRO	clara		1	Lara		DIFFER	Anae	mother	Other child
12992	MOT	mother	< si [=! hoche la tête] .			 	Anae/2123.cha	BRO	clara		BRO	Lara			Anae	mother	Other child
12995	MOT	mother	vite [/] vite [/] vite .			 	Anae/2123.cha	BRO	clara		BRO	Lara			Anae	mother	Other child
