utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
8476	MOT	mother	< xxx .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8514	MOT	mother	< ben@i ou sinon tu te mets là regarde .	%act MOT désigne la table en y posant le plat de la main		%act MOT désigne la table en y posant le plat de la main 	Anae/284.cha	1	clara						Anae	mother	Keychild
8515	MOT	mother	tu [/] tu mets ta chaise de ce côté là .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8516	MOT	mother	après comme ça tu mets ta feuille ici .	%act déplace la feuille de CHI 		%act déplace la feuille de CHI  	Anae/284.cha	1	clara						Anae	mother	Keychild
8517	MOT	mother	et comme ça il y a rien dessous .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8519	MOT	mother	regarde lève toi je vais bouger ta chaise .	%act MOT déplace la chaise de CHI		%act MOT déplace la chaise de CHI 	Anae/284.cha	1	clara						Anae	mother	Keychild
8522	MOT	mother	tu veux un livre pour mettre en dessous ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8525	MOT	mother	< alors +...			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8526	MOT	mother	alors [/] alors regarde on va prendre ça .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8534	MOT	mother	tiens regarde on va prendre //.			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8535	MOT	mother	comme ça .	%act MOT pose le magazine ouvert sur la table		%act MOT pose le magazine ouvert sur la table 	Anae/284.cha	1	clara						Anae	mother	Keychild
8536	MOT	mother	voilà .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8546	MOT	mother	c'est mon thé .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8555	MOT	mother	après on le lavera et tu pourras remettre des Flanby dedans hein .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8560	MOT	mother	< oh .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8561	MOT	mother	faut que tu ramasses .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8562	MOT	mother	attention tu vas tomber .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8563	MOT	mother	et dans deux semaines c'est Pâques aussi .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8606	MOT	mother	< <tu te massis@c à-côté de moi> [=! discours rapporté] .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8608	MOT	mother	< ah si [/] si [/] si .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8610	MOT	mother	[=! rit] tu sais que hier avec mes étudiants j'ai regardé euh des films avec Anaé dessus et puis avec Arthur .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8611	MOT	mother	[=! hoche la tête] quand t(u) étais toute petite .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8613	MOT	mother	on a bien rigolé hein .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8630	MOT	mother	tu racontes à Aliyah qu'est-ce que tu as fait chez Véro comme décoration pour Pâques ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8638	MOT	mother	< alors qu'est-ce que tu as fait tu dis ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8642	MOT	mother	tu veux l'asseoir à-côté de moi .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8645	MOT	mother	Anaé <tu sais> [///] t(u) as vu regarde il y a quelqu'un qui a oublié une écharpe .	%xpnt show l'écharpe de l'index bras tendu	%sit CHI regarde dans la direction pointée par MOT	%xpnt show l'écharpe de l'index bras tendu %sit CHI regarde dans la direction pointée par MOT	Anae/284.cha	1	clara						Anae	mother	Keychild
8646	MOT	mother	tu sais qui c'est ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8647	MOT	mother	y avait qui hier ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8648	MOT	mother	que moi j'étais pas là je sais pas .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8649	MOT	mother	qui est-ce qui est venu ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8651	MOT	mother	qui est-ce qui est venu à la maison hier ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8653	MOT	mother	hier soir y avait qui à la maison ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8656	MOT	mother	< <qui fai(sait)> [/] qui faisait de la musique avec papa .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8660	MOT	mother	qui est-ce qui fait de la musique avec papa ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8662	MOT	mother	il fait quoi comme instrument Christophe ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8664	MOT	mother	qu'est-ce qu'il fait comme instrument ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8679	MOT	mother	alors ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8680	MOT	mother	il fait quoi Christophe comme instrument tu le sais ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8682	MOT	mother	c'est quoi ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8686	MOT	mother	< qui est-ce qui fait de la trompette ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8689	MOT	mother	< ouais [=! rit] .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8690	MOT	mother	et Christophe il fait quoi ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8693	MOT	mother	de la ...			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8694	MOT	mother	de la quoi ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8696	MOT	mother	con(tre) ...	com MOT fournit l'ébauche du mot à CHI		com MOT fournit l'ébauche du mot à CHI 	Anae/284.cha	1	clara						Anae	mother	Keychild
8698	MOT	mother	de la quoi ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8700	MOT	mother	oui .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8702	MOT	mother	et y avait qui d' autre ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8705	MOT	mother	y avait Olive ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8707	MOT	mother	< et Olive il fait quoi comme instrument ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8709	MOT	mother	et [/] et puis qui d' autre ?			 	Anae/284.cha	1	clara						Anae	mother	Keychild
8711	MOT	mother	non il y en avait un autre aussi .			 	Anae/284.cha	1	clara						Anae	mother	Keychild
