utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
36979	MOT	mother	un deux trois				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36980	MOT	mother	tiens ça se remet en route ça tout seul				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36981	MOT	mother	où estce qu'il est?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36983	MOT	mother	ah				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36984	MOT	mother	voilà on va l'éteindre				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36986	MOT	mother	tu construis la voiture?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36987	MOT	mother	tiens tout à l'heure j'avais trouvé un morceau de la voiture				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36988	MOT	mother	où estce qu'elle est?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36989	MOT	mother	où estce qu'il était?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36990	MOT	mother	je sais plus où je l'ai rangé				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36993	MOT	mother	tu sais y avait un petit morceau par là				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36994	MOT	mother	bon ben tiens tu pourrais balayer aussi				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
36999	MOT	mother	oh				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37003	MOT	mother	tu te souviens?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37004	MOT	mother	tiens les voitures de du garage				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37005	MOT	mother	on va aller les mettre làbas				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37018	MOT	mother	ils www ont fait le sapin?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37019	MOT	mother	tu demandes				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37022	MOT	mother	estce qu'ils ont fait le sapin eux?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37024	MOT	mother	oui?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37025	MOT	mother	mais nous on www est en retard alors				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37026	MOT	mother	on va le faire demain				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37027	MOT	mother	qu'estce qu'on va faire aujourd'hui?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37028	MOT	mother	on va faire?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37029	MOT	mother	qu'estce que j'ai dit tout à l'heure?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37031	MOT	mother	la crèche				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37033	MOT	mother	tu sais ce que c'est la crèche?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37034	MOT	mother	tu t'en rappelles?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37036	MOT	mother	tu te rappelles de la crèche l'année dernière?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37038	MOT	mother	ouais				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37039	MOT	mother	c'est pas sur que tu te rappelles bien xxx xxx				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37041	MOT	mother	oui				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37043	MOT	mother	d'accord				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37044	MOT	mother	et pour allumer il faut appuyer sur lequel?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37046	MOT	mother	d'accord				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37047	MOT	mother	ah il est bien ton téléphone hein				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37051	MOT	mother	je suis sur qu'il marche au moins aussi bien que celui de maman				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37053	MOT	mother	écoute			%sit  Mot approche le téléphone de l'oreille de Tim /Theotime/273a.cha	Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37055	MOT	mother	on www entend la mer				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37056	MOT	mother	tu entends				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37057	MOT	mother	on www entend la mer?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37058	MOT	mother	non?			%sit  Mot rit /Theotime/273a.cha	Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37063	MOT	mother	oh				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37065	MOT	mother	qu'estce qu'elle fait la girafe?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37067	MOT	mother	elle fait de la musique			%sit  Tim écoute la musique et rit 43849512285/Theotime/273a.cha	Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37075	MOT	mother	cellelà				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37077	MOT	mother	ouais				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37078	MOT	mother	elle est belle hein				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37082	MOT	mother	et on pourrait pas mettre un petit bonhomme dedans?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37083	MOT	mother	il est où le conducteur?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37086	MOT	mother	ohlàlà mon Dieu				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37087	MOT	mother	il est tout xxx			%com Mot fait du bruit avec la caisse à jouets /Theotime/273a.cha	Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37088	MOT	mother	estce qu'il rentre le singe?				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37090	MOT	mother	on pourrait peutêtre mettre le singe dedans				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37091	MOT	mother	fais voir				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37092	MOT	mother	ça pourrait être rigolo				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37093	MOT	mother	oh				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37094	MOT	mother	la pelle mécanique folle avec un singe à l'intérieur				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
37100	MOT	mother	ah oui				Theotime/273a.cha	1	clara						Theotime	mother	Keychild
