utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
26463	MOT	mother	xxx				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26466	MOT	mother	non				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26467	MOT	mother	elle a dû tombé			%sit  discussion entre la mère d' Ana et Ger Ana regarde son livre 4937272/Anais/2525a.cha	Anais/2525a.cha	1	clara						Anais	mother	Keychild
26480	MOT	mother	tu y arrives Ninette?				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26482	MOT	mother	non?			%sit  Ana regarde la couverture de son livre 423584572/Anais/2525a.cha	Anais/2525a.cha	1	clara						Anais	mother	Keychild
26484	MOT	mother	tiens				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26486	MOT	mother	tu t'asseois là?				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26488	MOT	mother	non là?				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26491	MOT	mother	il y est là le jeu?				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26493	MOT	mother	www			%sit  Ana attrape la pochette /Anais/2525a.cha	Anais/2525a.cha	1	clara						Anais	mother	Keychild
26494	MOT	mother	où elle m'a mis mon  mon bloc?			%sit  Ana essaie d'enlever la pochette de son livre 1125912156/Anais/2525a.cha	Anais/2525a.cha	1	clara						Anais	mother	Keychild
26495	MOT	mother	tiens			%sit  elle tend à Ana un bloc note /Anais/2525a.cha	Anais/2525a.cha	1	clara						Anais	mother	Keychild
26498	MOT	mother	on va les coller dessus				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26519	MOT	mother	oui je viens l'ouvrir				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26520	MOT	mother	oh là là				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26522	MOT	mother	oui Ana				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26523	MOT	mother	je viens				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26531	MOT	mother	hop				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26534	MOT	mother	c'est ton chocolat?				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26535	MOT	mother	tu l'as mis où ton chocolat?				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26539	MOT	mother	mm				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26541	MOT	mother	viens voir toi				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26543	MOT	mother	tu viens?				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26545	MOT	mother	on va prendre les crayons?				Anais/2525a.cha	1	clara						Anais	mother	Keychild
26553	MOT	mother	si si				Anais/2525a.cha	1	clara						Anais	mother	Keychild
