utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
35870	MOT	mother	dix-huit dix-neuf 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
35871	MOT	mother	t'as oublié dix-neuf				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
35873	MOT	mother	vingt cinq				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
35896	MOT	mother	ah bon?				Theotime/252a.cha	SIS	clara						Theotime	mother	Other child
35899	MOT	mother	Ame Ame				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
35910	MOT	mother	Ame				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
35925	MOT	mother	chut Ame parle pas				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
35968	MOT	mother	chut Ame arrête de parler				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
35970	MOT	mother	Ame				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
35971	MOT	mother	tu peux rester à côté mais tu parles pas				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36016	MOT	mother	ouais				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36029	MOT	mother	tu savais				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36031	MOT	mother	xxx on peut y aller à pied d'ici				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36033	MOT	mother	xxx on prendra le bus 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36037	MOT	mother	xxx prendre mon doudou 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36039	MOT	mother	des fois que Porcinet soit un peu 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36044	MOT	mother	chut chut 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36046	MOT	mother	mmh 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36060	MOT	mother	chut				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36096	MOT	mother	Tim l'autre jour il a dormi avec				Theotime/252a.cha	SIS	clara						Theotime	mother	Other child
36099	MOT	mother	xxx				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36104	MOT	mother	xxx dessin pour papa Ame ? 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36106	MOT	mother	tu fais un dessin pour papa pour ce soir ? 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36125	MOT	mother	oui				Theotime/252a.cha	SIS							Theotime	mother	Other child
36128	MOT	mother	xxx tellement doucement 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36130	MOT	mother	faut dire un ptit peu plus fort sinon ça devient un peu xxx 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36131	MOT	mother	xxx ça me souffle dans les oreilles 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36132	MOT	mother	comment ça s'écrit ? 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36133	MOT	mother	comme ça ? 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36135	MOT	mother	alors vas-y : e 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36137	MOT	mother	eh ben commence par un e 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36156	MOT	mother	bah non				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36159	MOT	mother	m				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36161	MOT	mother	m comme amélie 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36163	MOT	mother	xxx				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36165	MOT	mother	i				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36174	MOT	mother	xxx ta tête				Theotime/252a.cha	SIS	clara						Theotime	mother	Other child
36175	MOT	mother	xxx xxx			%sit  Amé et Tim vont chercher la voiture sous le lit /Theotime/252a.cha	Theotime/252a.cha	SIS	clara						Theotime	mother	Other child
36185	MOT	mother	l				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36189	MOT	mother	xxx				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36191	MOT	mother	i 				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36193	MOT	mother	e				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36197	MOT	mother	xxx				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36215	MOT	mother	arrête calme toi Ame				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
36216	MOT	mother	tu n'as pas fait de dessins pour papa				Theotime/252a.cha	SIS	c						Theotime	mother	Other child
