utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
28713	MOT	mother	laisse le là Bichette				Anais/28a.cha	1	clara						Anais	mother	Keychild
28715	MOT	mother	parce que tu vas te brûler puis tu va me le renverser				Anais/28a.cha	1	clara						Anais	mother	Keychild
28717	MOT	mother	merci Ana				Anais/28a.cha	1	clara						Anais	mother	Keychild
28718	MOT	mother	www				Anais/28a.cha	1	clara						Anais	mother	Keychild
28721	MOT	mother	ohlàlà				Anais/28a.cha	1	clara						Anais	mother	Keychild
28722	MOT	mother	xxx				Anais/28a.cha	1	clara						Anais	mother	Keychild
28724	MOT	mother	c'est un cadeau pour moi?				Anais/28a.cha	1	clara						Anais	mother	Keychild
28726	MOT	mother	et c'est quoi?				Anais/28a.cha	1	clara						Anais	mother	Keychild
28728	MOT	mother	oh super				Anais/28a.cha	1	clara						Anais	mother	Keychild
28730	MOT	mother	super				Anais/28a.cha	1	clara						Anais	mother	Keychild
28732	MOT	mother	ouais on va regarder le livre si tu veux				Anais/28a.cha	1	clara						Anais	mother	Keychild
28733	MOT	mother	tiens				Anais/28a.cha	1	clara						Anais	mother	Keychild
28738	MOT	mother	oui on va le regarder				Anais/28a.cha	1	clara						Anais	mother	Keychild
28739	MOT	mother	tu veux le regarder?				Anais/28a.cha	1	clara						Anais	mother	Keychild
28741	MOT	mother	attends				Anais/28a.cha	1	clara						Anais	mother	Keychild
28742	MOT	mother	parce que je veux m'asseoir				Anais/28a.cha	1	clara						Anais	mother	Keychild
28743	MOT	mother	je vais enlever ça				Anais/28a.cha	1	clara						Anais	mother	Keychild
28744	MOT	mother	fais voir			%sit  la mère d' Ana s'installe sur le canapé à côté de sa mère /Anais/28a.cha	Anais/28a.cha	1	clara						Anais	mother	Keychild
28746	MOT	mother	oui c'est toi qui lis				Anais/28a.cha	1	clara						Anais	mother	Keychild
28747	MOT	mother	alors				Anais/28a.cha	1	clara						Anais	mother	Keychild
28749	MOT	mother	Arielle				Anais/28a.cha	1	clara						Anais	mother	Keychild
28751	MOT	mother	c'est écrit				Anais/28a.cha	1	clara						Anais	mother	Keychild
28753	MOT	mother	Arielle				Anais/28a.cha	1	clara						Anais	mother	Keychild
28755	MOT	mother	la petite sirène				Anais/28a.cha	1	clara						Anais	mother	Keychild
28757	MOT	mother	le poisson Arielle				Anais/28a.cha	1	clara						Anais	mother	Keychild
28759	MOT	mother	d'accord				Anais/28a.cha	1	clara						Anais	mother	Keychild
28760	MOT	mother	et ça c'est qui?				Anais/28a.cha	1	clara						Anais	mother	Keychild
28764	MOT	mother	Polochon				Anais/28a.cha	1	clara						Anais	mother	Keychild
28770	MOT	mother	une méduse?				Anais/28a.cha	1	clara						Anais	mother	Keychild
28773	MOT	mother	je sais pas				Anais/28a.cha	1	clara						Anais	mother	Keychild
28775	MOT	mother	c'est quoi				Anais/28a.cha	1	clara						Anais	mother	Keychild
28777	MOT	mother	un coquillage				Anais/28a.cha	1	clara						Anais	mother	Keychild
28779	MOT	mother	un coquillage				Anais/28a.cha	1	clara						Anais	mother	Keychild
28786	MOT	mother	oui on le lit				Anais/28a.cha	1	clara						Anais	mother	Keychild
28788	MOT	mother	le coquillage			%sit  Chl parle /Anais/28a.cha	Anais/28a.cha	1	clara						Anais	mother	Keychild
28796	MOT	mother	encore un coquillage				Anais/28a.cha	1	clara						Anais	mother	Keychild
28797	MOT	mother	oui				Anais/28a.cha	1	clara						Anais	mother	Keychild
28798	MOT	mother	attends				Anais/28a.cha	1	clara						Anais	mother	Keychild
28799	MOT	mother	on prend dans l'ordre				Anais/28a.cha	1	clara						Anais	mother	Keychild
28801	MOT	mother	on prend à l'endroit le livre?				Anais/28a.cha	1	clara						Anais	mother	Keychild
28803	MOT	mother	non				Anais/28a.cha	1	clara						Anais	mother	Keychild
28804	MOT	mother	bah d'accord			%sit  Chl parle /Anais/28a.cha	Anais/28a.cha	1	clara						Anais	mother	Keychild
28814	MOT	mother	c'est +				Anais/28a.cha	1	clara						Anais	mother	Keychild
28815	MOT	mother	encore un coquillage			%sit  Chl et sa mère parlent /Anais/28a.cha	Anais/28a.cha	1	clara						Anais	mother	Keychild
28821	MOT	mother	xxx là				Anais/28a.cha	1	clara						Anais	mother	Keychild
28822	MOT	mother	oui y en a plein de partout				Anais/28a.cha	1	clara						Anais	mother	Keychild
28823	MOT	mother	et ça alors c'est quoi?				Anais/28a.cha	1	clara						Anais	mother	Keychild
28825	MOT	mother	oui				Anais/28a.cha	1	clara						Anais	mother	Keychild
28827	MOT	mother	méduse				Anais/28a.cha	1	clara						Anais	mother	Keychild
28829	MOT	mother	méduse			%com MOT produit la fin du mot/Anais/28a.cha	Anais/28a.cha	1	clara						Anais	mother	Keychild
28831	MOT	mother	prends le à l'endroit le livre				Anais/28a.cha	1	clara						Anais	mother	Keychild
28832	MOT	mother	on www y va oui mais dans le bon sens				Anais/28a.cha	1	clara						Anais	mother	Keychild
