utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
32759	MOT	mother	xxx				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32761	MOT	mother	après t'iras choisir tes chaussettes toi				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32763	MOT	mother	xxx				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32764	MOT	mother	Amé			%sit  le son ne marche pas correctement ici discussion entre Amé et sa mère 322317713/Theotime/2324a.cha	Theotime/2324a.cha	SIS	clara		SIS	Lara			Theotime	mother	Other child
32765	MOT	mother	bon ça va				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32777	MOT	mother	toi Ame tu dessines ? 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32779	MOT	mother	tu veux faire quoi ? 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32780	MOT	mother	oui mais après 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32782	MOT	mother	je te sors des feuilles ? 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32785	MOT	mother	oui mais tu vas choisir ta cassette après				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32891	MOT	mother	d'accord j'arrive				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32897	MOT	mother	tu veux que je le mette au début ? 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32899	MOT	mother	c'est pas le début ça hein 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32900	MOT	mother	tu me diras quand ça aura fini				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32902	MOT	mother	quand ça aura fini xxx quand t'entendras tu appuieras là-dessus				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32904	MOT	mother	en direction de xxx sur la flèche  				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32906	MOT	mother	oui quand t'auras entendu que ça a fini de rembobiner				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32952	MOT	mother	bah appuie sur la flèche				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32965	MOT	mother	oui				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32966	MOT	mother	c'est bon Ame t'appuies sur la flèche bon sang !				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32967	MOT	mother	tu sais pas faire ? 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32968	MOT	mother	je t'ai dit t'appuies sur la flèche 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32969	MOT	mother	alors				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32971	MOT	mother	eh ben				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32973	MOT	mother	eh ben voilà ! 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32975	MOT	mother	jtai dit de faire 				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32977	MOT	mother	ça va				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32978	MOT	mother	ça va commencer				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32979	MOT	mother	on va avancer un peu plus vite si tu veux				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
32981	MOT	mother	on met xxx plus loin voilà				Theotime/2324a.cha	SIS	c						Theotime	mother	Other child
