utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
28784	MOT	mother	oui				Anais/28a.cha	SIS	L						Anais	mother	Other child
28791	MOT	mother	Je sais pas ou c'est ma chérie				Anais/28a.cha	SIS	L						Anais	mother	Other child
28792	MOT	mother	c'est vous qui avez fait les zouaves avec ce matin				Anais/28a.cha	SIS	L						Anais	mother	Other child
28793	MOT	mother	il doit être par terre quelque part				Anais/28a.cha	SIS	L						Anais	mother	Other child
28806	MOT	mother	t'as trouvé?				Anais/28a.cha	SIS	L						Anais	mother	Other child
28809	MOT	mother	qu'est ce que tu veux?				Anais/28a.cha	SIS	L						Anais	mother	Other child
28967	MOT	mother	oui on les mange				Anais/28a.cha	SIS	L						Anais	mother	Other child
28990	MOT	mother	non il doit pas t'en manquer chloé				Anais/28a.cha	SIS	L						Anais	mother	Other child
28993	MOT	mother	je pense xxx le rouge				Anais/28a.cha	SIS	L						Anais	mother	Other child
28994	MOT	mother	non c'est pas ca?				Anais/28a.cha	SIS	L						Anais	mother	Other child
29027	MOT	mother	c'est bien Chloé				Anais/28a.cha	SIS	L						Anais	mother	Other child
29054	MOT	mother	ouais				Anais/28a.cha	SIS	L						Anais	mother	Other child
29127	MOT	mother	la				Anais/28a.cha	SIS	L						Anais	mother	Other child
29129	MOT	mother	oui				Anais/28a.cha	SIS	L						Anais	mother	Other child
29141	MOT	mother	bah tu dis si on te gène				Anais/28a.cha	SIS	L						Anais	mother	Other child
29267	MOT	mother	ben t'y arrives				Anais/28a.cha	SIS	L						Anais	mother	Other child
29269	MOT	mother	ben voilà t'y arriveras mieuc comme ca				Anais/28a.cha	SIS	L						Anais	mother	Other child
29357	MOT	mother	et bah tu vois				Anais/28a.cha	SIS	L						Anais	mother	Other child
29359	MOT	mother	oui				Anais/28a.cha	SIS	L						Anais	mother	Other child
29378	MOT	mother	ah bah oui				Anais/28a.cha	SIS	clara						Anais	mother	Other child
29379	MOT	mother	et oui				Anais/28a.cha	SIS	clara						Anais	mother	Other child
29381	MOT	mother	oui mais après il est redevenu gentil				Anais/28a.cha	SIS	L						Anais	mother	Other child
29534	MOT	mother	merci Chl				Anais/28a.cha	SIS	clara						Anais	mother	Other child
29567	MOT	mother	ah, alors ils sont ou les bords?				Anais/28a.cha	SIS	L						Anais	mother	Other child
29569	MOT	mother	laisse lui, laisse lui				Anais/28a.cha	SIS	L						Anais	mother	Other child
29583	MOT	mother	xxx un coin				Anais/28a.cha	SIS	L						Anais	mother	Other child
29592	MOT	mother	xxx 				Anais/28a.cha	SIS	L						Anais	mother	Other child
29706	MOT	mother	il était complet pourtant le puzzle				Anais/28a.cha	SIS	L						Anais	mother	Other child
29709	MOT	mother	non bah ne les, laisse les comme ca				Anais/28a.cha	SIS	L						Anais	mother	Other child
29732	MOT	mother	Eh tu ranges toi				Anais/28a.cha	SIS	L						Anais	mother	Other child
29734	MOT	mother	Chloé!				Anais/28a.cha	SIS	L						Anais	mother	Other child
29740	MOT	mother	xxx				Anais/28a.cha	SIS	L						Anais	mother	Other child
29746	MOT	mother	tiens je te emts celui là si tu veux				Anais/28a.cha	SIS	L						Anais	mother	Other child
29766	MOT	mother	tu sais jouer aux dominos				Anais/28a.cha	SIS	L						Anais	mother	Other child
29768	MOT	mother	on fait avec les animaux?				Anais/28a.cha	SIS	L						Anais	mother	Other child
29786	MOT	mother	mets les à l'envers Chloé				Anais/28a.cha	SIS	L						Anais	mother	Other child
29841	MOT	mother	et toi tu as deux pareils?				Anais/28a.cha	SIS	clara						Anais	mother	Other child
29842	MOT	mother	ah bah tu as deux www arbres www				Anais/28a.cha	SIS	clara						Anais	mother	Other child
29843	MOT	mother	tu as qu'à mettre tes deux www arbres www 				Anais/28a.cha	SIS	clara						Anais	mother	Other child
29854	MOT	mother	alors soit un www arbre soit un cochon Chl				Anais/28a.cha	SIS	L						Anais	mother	Other child
29856	MOT	mother	et bah mets le cochon				Anais/28a.cha	SIS	L						Anais	mother	Other child
29861	MOT	mother	alors pioche				Anais/28a.cha	SIS	L						Anais	mother	Other child
29865	MOT	mother	tu peux mettre l'arbre				Anais/28a.cha	SIS	L						Anais	mother	Other child
29899	MOT	mother	Non laisse ta soeur choisir				Anais/28a.cha	SIS	L						Anais	mother	Other child
29914	MOT	mother	à toi Chl				Anais/28a.cha	SIS	clara						Anais	mother	Other child
29933	MOT	mother	allez à toi Chl				Anais/28a.cha	SIS	clara						Anais	mother	Other child
29934	MOT	mother	www			%sit  à Chl 24262452428957/Anais/28a.cha	Anais/28a.cha	SIS	clara						Anais	mother	Other child
29943	MOT	mother	mets des moutons encore				Anais/28a.cha	SIS	L						Anais	mother	Other child
29952	MOT	mother	et bah pioche				Anais/28a.cha	SIS	L						Anais	mother	Other child
29995	MOT	mother	et toi Chloé?				Anais/28a.cha	SIS	L						Anais	mother	Other child
29996	MOT	mother	 xxx cochon?				Anais/28a.cha	SIS	L						Anais	mother	Other child
30007	MOT	mother	mets ton cochon la bas				Anais/28a.cha	SIS	L						Anais	mother	Other child
30009	MOT	mother	ouais mais nous on est les canards				Anais/28a.cha	SIS	L						Anais	mother	Other child
30036	MOT	mother	à Chl				Anais/28a.cha	SIS	clara						Anais	mother	Other child
30048	MOT	mother	qu'est ce que tu nous as pioché toi?				Anais/28a.cha	SIS	L						Anais	mother	Other child
30049	MOT	mother	un cochon				Anais/28a.cha	SIS	L						Anais	mother	Other child
30072	MOT	mother	t'as mis quoi avec ton blanc?				Anais/28a.cha	SIS	L						Anais	mother	Other child
30086	MOT	mother	pioche				Anais/28a.cha	SIS	L						Anais	mother	Other child
30100	MOT	mother	a toi chloé				Anais/28a.cha	SIS	L						Anais	mother	Other child
30102	MOT	mother	oui tu pioches				Anais/28a.cha	SIS	L						Anais	mother	Other child
30105	MOT	mother	il y a un mouton la bas				Anais/28a.cha	SIS	L						Anais	mother	Other child
30117	MOT	mother	ouais				Anais/28a.cha	SIS	clara						Anais	mother	Other child
30123	MOT	mother	allez mets ton cochon				Anais/28a.cha	SIS	L						Anais	mother	Other child
30124	MOT	mother	tu mets ton cochon ma Chloé				Anais/28a.cha	SIS	L						Anais	mother	Other child
