utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
22152	MOT	mother	xxx ça?			%com début de l'énoncé coupé /Anais/2511a.cha	Anais/2511a.cha	1	clara						Anais	mother	Keychild
22154	MOT	mother	tu tapes ça				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22156	MOT	mother	comme ça tu fais?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22160	MOT	mother	comme ça?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22163	MOT	mother	tu es déchaînée?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22165	MOT	mother	ouais				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22166	MOT	mother	ouais				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22168	MOT	mother	tu le gonfles?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22170	MOT	mother	tu arrives pas?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22173	MOT	mother	moi j'arrive pas non plus				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22175	MOT	mother	pourquoi y a tous tes doudous là?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22177	MOT	mother	xxx j'y arrive				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22178	MOT	mother	faut que je me baisse quoi			%sit  souffle dans le ballon 37954552/Anais/2511a.cha	Anais/2511a.cha	1	clara						Anais	mother	Keychild
22180	MOT	mother	de quoi?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22184	MOT	mother	je comprends pas ce que tu m'as dis				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22187	MOT	mother	papa il est +//				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22188	MOT	mother	non				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22189	MOT	mother	il est au boulot papa				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22194	MOT	mother	oui				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22195	MOT	mother	il est au boulot papa				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22197	MOT	mother	il emmène Chl à l'école				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22199	MOT	mother	ah bon				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22200	MOT	mother	il xxx //				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22201	MOT	mother	il est où alors?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22203	MOT	mother	à l'école avec Chl?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22206	MOT	mother	tu veux voir les photos?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22211	MOT	mother	tu viens me montrer?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22212	MOT	mother	tu me montres?				Anais/2511a.cha	1	clara						Anais	mother	Keychild
22216	MOT	mother	fais voir				Anais/2511a.cha	1	clara						Anais	mother	Keychild
