utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
8406	MOT	mother	chut .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8408	MOT	mother	< oui mais c'est pareil .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8442	MOT	mother	< non [/] non pas de piano Ael .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8482	MOT	mother	oui ben@i pose sur la table chéri .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8576	MOT	mother	deux fois je crois .			 	Anae/284.cha	BR1	clara						Anae	mother	Other child
8595	MOT	mother	on va aller au Louvres peut-être il y a encore l'exposition sur l'Egypte .	%act MOT regarde BR1		%act MOT regarde BR1 	Anae/284.cha	BR1	clara						Anae	mother	Other child
8597	MOT	mother	< xxx Arthur .			 	Anae/284.cha	BR1	clara						Anae	mother	Other child
8599	MOT	mother	< oui [=! hoche la tête] ?	add BR1		add BR1 	Anae/284.cha	BR1	clara						Anae	mother	Other child
8663	MOT	mother	chut toi tu commences pas hein .	add à BRO	%sit BRO revient dans la pièce	add à BRO %sit BRO revient dans la pièce	Anae/284.cha	BRO	clara						Anae	mother	Other child
8674	MOT	mother	< chut et toi tu te tais si il te plaît .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8676	MOT	mother	va chercher là-haut peut-être xxx va voir dans ma chambre si il y a pas une boîte .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8761	MOT	mother	pousse toi Ael [/] Ael allez pousse toi .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8786	MOT	mother	< parce que elle est un peu longue cette histoire .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8792	MOT	mother	<tais toi un peu> [=! chuchote] .	add à BRO	%act MOT fait un mouvement de la tête en signe de lassitude	add à BRO %act MOT fait un mouvement de la tête en signe de lassitude	Anae/284.cha	BRO	clara						Anae	mother	Other child
8804	MOT	mother	bouche			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8855	MOT	mother	tiens tu vas le lire dans ta chambre .	add à BRO	%act MOT tend le livre à BRO	add à BRO %act MOT tend le livre à BRO	Anae/284.cha	BRO	clara						Anae	mother	Other child
8857	MOT	mother	< on n' a pas de boîte on en trouvera une tout à l'heure .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8858	MOT	mother	allez .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8859	MOT	mother	va lire dans ta chambre le livre .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8860	MOT	mother	maintenant que tu sais lire .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8862	MOT	mother	non [/] non tu le lis pas ici parce que là regarde .	%act MOT tient BRO par le bras		%act MOT tient BRO par le bras 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8863	MOT	mother	en plus Aliyah elle voit plus rien .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8865	MOT	mother	tu te mets au fond du canapé .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
8897	MOT	mother	< ah non mais hé tu lis dans ta tête .	add à BRO	%act MOT fait un geste vers BRO	add à BRO %act MOT fait un geste vers BRO	Anae/284.cha	BRO	clara						Anae	mother	Other child
8930	MOT	mother	va te mettre dans ta chambre pour lire Ael on entend tout là .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
9028	MOT	mother	<arrête si il te plaît> [=! chuchote] .	add à BRO	%act MOT repousse BRO pour qu'il descende du canapé	add à BRO %act MOT repousse BRO pour qu'il descende du canapé	Anae/284.cha	BRO	clara						Anae	mother	Other child
9065	MOT	mother	< chut .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
9076	MOT	mother	< <entre autres> [/] <(.) entre autres> [=! rit] .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
9078	MOT	mother	ouais comment tu ferais le matin hein si je peux plus t'habiller ?	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
9079	MOT	mother	tu serais bien embêté			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
9081	MOT	mother	tu peux le faire ah ben@i ça c'est une bonne nouvelle .			 	Anae/284.cha	BRO	clara						Anae	mother	Other child
9090	MOT	mother	doucement Ael [/] Ael [/] Ael .	%act MOT repousse BRO qui est penché vers CHI sur le canapé		%act MOT repousse BRO qui est penché vers CHI sur le canapé 	Anae/284.cha	BRO	clara						Anae	mother	Other child
9091	MOT	mother	hé tu veux bien aller me chercher tu sais tous les petits livres des [/] des bébés animaux .	add à BRO		add à BRO 	Anae/284.cha	BRO	clara						Anae	mother	Other child
