utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
23643	MOT	mother	mh				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23644	MOT	mother	au galop au galop				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23645	MOT	mother	oh là				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23646	MOT	mother	il a perdu sa couronne tellement il allait vite				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23651	MOT	mother	ah bah oui hein				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23652	MOT	mother	si elle prend don bain faut enlever la robe				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23655	MOT	mother	mhm				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23658	MOT	mother	elle est en haut la mallette de //?				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23660	MOT	mother	oui				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23661	MOT	mother	la mallette pour laver				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23664	MOT	mother	c'est dans votre chambre?				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23670	MOT	mother	xxx en www a une culotte				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23672	MOT	mother	mh				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23677	MOT	mother	tu veux lui enlever sa culotte aussi				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23679	MOT	mother	ah bon				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23681	MOT	mother	tout nu?				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23684	MOT	mother	tout nu				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23686	MOT	mother	elle va faire pipi?				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23688	MOT	mother	ah				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23689	MOT	mother	et il est où son pot?				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23694	MOT	mother	tu sais où il est toi?				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23701	MOT	mother	il est il est pas là				Anais/2511b.cha	1	clara						Anais	mother	Keychild
23703	MOT	mother	tu y arrives pas?				Anais/2511b.cha	1	clara						Anais	mother	Keychild
