utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotator1_comment	annotation2	annotator_name2	annotator2_comment	Diff_annotations	keychild	speaker	role_adressee
6761	MOT	mother	fais attention xxx .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6769	MOT	mother	< Anaé viens en bas .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6772	MOT	mother	mais si .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6775	MOT	mother	< viens on va lire en bas .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6777	MOT	mother	< je vais chercher un livre et on va le lire en bas toutes les deux .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6778	MOT	mother	d'accord ?			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6793	MOT	mother	allez viens <on va pren(dre)> [//] on prend des livres pour aller les lire en bas .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6796	MOT	mother	ça d'accord .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6797	MOT	mother	tu veux prendre un autre ?			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6799	MOT	mother	euh .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6802	MOT	mother	tiens Hansel et Gretel .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6803	MOT	mother	ça fait longtemps qu'on l'a pas lu .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6805	MOT	mother	voilà .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6807	MOT	mother	allez on y va .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6808	MOT	mother	tu descends ?			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6810	MOT	mother	< ben qu'est-ce t(u) as fait ?			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6811	MOT	mother	tu t'es cognée avec le livre ?			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6816	MOT	mother	< tiens viens je vais te +/.	%act MOT passe devant CHI	%com le téléphone sonne	%act MOT passe devant CHI %com le téléphone sonne	Anae/2626.cha	1	clara						Anae	mother	Keychild
6831	MOT	mother	< hop .	%act MOT assoit CHI dans le fauteuil		%act MOT assoit CHI dans le fauteuil 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6832	MOT	mother	alors vas y .			 	Anae/2626.cha	1	clara						Anae	mother	Keychild
6983	MOT	mother	alors qu'est-ce qui se passe dans ce livre ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
6987	MOT	mother	alors .	%act MOT s'assied sur le canapé à côté de CHI		%act MOT s'assied sur le canapé à côté de CHI 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
6988	MOT	mother	qu'est-ce que c'est ça ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
6990	MOT	mother	qu'est-ce que c'est ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
6997	MOT	mother	xxx hou qu'est-ce que t(u) as à l'oeil ?	%act MOT touche le sourcil de CHI		%act MOT touche le sourcil de CHI 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7001	MOT	mother	qu'est-ce que tu /.	add à CHI		add à CHI 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7004	MOT	mother	qu'est-ce que tu voudras emmener toi Anaé comme jouets ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7007	MOT	mother	< Dracula .	ximi MOT imite la prononciation de CHI		ximi MOT imite la prononciation de CHI 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7008	MOT	mother	qu'est-ce que tu voudras emmener comme jouets au ski ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7012	MOT	mother	aïe .			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7014	MOT	mother	il me fait peur ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7017	MOT	mother	pourquoi il fait peur ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7020	MOT	mother	il y a du sang sur ses dents .			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7023	MOT	mother	t(u) as vu il a des ongles pointus .	%xpnt show sur le livre de l'index		%xpnt show sur le livre de l'index 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7025	MOT	mother	[=! rit] (.) tu as lu Hansel et Gretel déjà ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7027	MOT	mother	ah on dirait que tu as fait caca non ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7029	MOT	mother	non ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7030	MOT	mother	tu es sûre ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7033	MOT	mother	< tu m'as pas répondu qu'est-ce que tu veux emmener comme jouets euh à la neige ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7035	MOT	mother	Dora ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7036	MOT	mother	et puis ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7039	MOT	mother	c'est qui lui ?	%xpnt show sur le livre de l'index		%xpnt show sur le livre de l'index 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7041	MOT	mother	quels livres ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7043	MOT	mother	je le /.			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7045	MOT	mother	je les mets où ?	%act MOT prend les livres que lui tend CHI		%act MOT prend les livres que lui tend CHI 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7047	MOT	mother	d'accord .			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7052	MOT	mother	alors le singe comment il fait le singe ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7053	MOT	mother	tu te rappelles ?			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7055	MOT	mother	houhouhaha@o .			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7057	MOT	mother	et ...			 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
7058	MOT	mother	qu'est-ce que c'est ici ?	%act MOT tourne la page		%act MOT tourne la page 	Anae/2626.cha	1	clara		1	Lara			Anae	mother	Keychild
